x,y,z
1123207.02122,1777743.45163,3837.72533336
1123208.59167,1777745.33722,3837.76887392
1123186.28339,1777738.01178,3837.33319981
1123185.04209,1777740.41278,3837.38910431
1123183.4957,1777739.66228,3837.32300556
1123188.02979,1777736.5118,3837.31745566
1123187.80136,1777738.66273,3837.39153871
1123184.62107,1777737.51817,3837.27007761
1123186.63485,1777735.81402,3837.25383021
1123185.34614,1777749.08556,3837.64301755
1123183.33583,1777751.69707,3837.66706688
1123183.4005,1777748.44247,3837.58970418
1123178.48555,1777738.88638,3837.12478873
1123177.37584,1777740.96825,3837.17820694
1123175.78776,1777740.91689,3837.11160093
1123180.59322,1777736.89944,3837.10847129
1123180.10101,1777739.00368,3837.19101528
1123176.91545,1777738.89478,3837.05817422
1123179.01104,1777736.88741,3837.04152542
1123196.3472,1777732.32116,3837.31099088
1123194.47314,1777733.50825,3837.32913764
1123194.38183,1777731.92851,3837.26052818
1123197.61691,1777730.58423,3837.2544228
1123195.89536,1777729.92155,3837.19324159
1123183.09803,1777733.2634,3837.00201241
1123181.84856,1777735.00618,3837.05590192
1123180.28849,1777735.04087,3836.98886256
1123184.91145,1777731.94095,3836.9918413
1123184.67595,1777733.30531,3837.06832921
1123181.54327,1777733.35413,3836.93468844
1123183.33014,1777732.02307,3836.92483383
1123052.67644,1777901.40202,3836.96470217
1123051.25472,1777904.45823,3836.98107285
1123051.18598,1777900.23496,3836.9196883
1123053.81462,1777898.76918,3836.93799431
1123074.75184,1778558.60332,3841.12721643
1123073.15442,1778562.9942,3841.1046034
1123071.57361,1778558.7769,3841.12888364
1123070.36992,1778562.71172,3841.10498352
1123071.57526,1778565.16097,3841.09058387
1123069.84131,1778568.01047,3841.06741001
1123073.15064,1778568.14283,3841.07042598
1123125.12663,1778358.51669,3840.93594934
1123124.77915,1778363.56979,3840.98671264
1123122.86664,1778359.4694,3840.98739256
1123123.25836,1778354.4658,3840.9265036
1123128.12669,1778359.27507,3840.91577119
1123126.99749,1778362.38945,3840.95388438
1123125.11542,1778353.81567,3840.86610376
1123126.6968,1778356.75731,3840.89197487
1123098.78889,1778380.29362,3841.32622816
1123101.18228,1778381.56838,3841.35688937
1123100.40518,1778384.12182,3841.31578419
1123099.65002,1778377.27932,3841.35756184
1123101.61424,1778376.39744,3841.39143743
1123103.06272,1778385.10112,3841.32944346
1123103.10169,1778380.62738,3841.39428068
1123117.26213,1778265.07733,3840.53516188
1123116.99836,1778269.87385,3840.58751787
1123115.36102,1778265.7268,3840.57378249
1123115.12704,1778261.1491,3840.52327331
1123119.33524,1778268.87715,3840.53834194
1123117.49711,1778260.16606,3840.47572082
1123119.18546,1778264.16386,3840.49221464
1123079.21088,1778327.04864,3840.66884211
1123077.90081,1778331.93517,3840.6739203
1123080.70745,1778322.49104,3840.67024843
1123081.0149,1778327.32074,3840.72573229
1123078.84303,1778322.08213,3840.60897099
1122998.81609,1778068.06963,3833.80982339
1122999.545,1778073.49144,3833.83105334
1122997.44297,1778073.30816,3833.78758514
1122996.34506,1778069.02515,3833.77665151
1122997.82999,1778064.80802,3833.77851071
1123000.24142,1778063.3262,3833.79847553
1123000.76206,1778069.07647,3833.84479679
1122948.66345,1778385.07673,3839.86001433
1122948.92312,1778380.60622,3839.9260775
1122950.7338,1778384.7878,3839.92210796
1122947.18657,1778380.99185,3839.87111151
1122946.92692,1778385.58022,3839.79999868
1122945.18041,1778381.35798,3839.80333975
1122948.70263,1778389.66421,3839.79438958
1122946.94842,1778390.0035,3839.73284349
1122945.15227,1778385.84104,3839.73718461
1122993.01274,1778060.40707,3833.3773229
1122993.50047,1778065.2931,3833.42893642
1122991.80133,1778065.55831,3833.36850294
1122994.74763,1778060.66256,3833.44132617
1123071.5715,1778576.81029,3840.99575944
1123071.55789,1778571.96383,3841.03930955
1123073.15016,1778574.0418,3841.02334414
1123074.72521,1778576.83149,3840.99802994
1123074.73358,1778571.97638,3841.04033049
1123065.36614,1778590.01549,3840.79504611
1123065.37972,1778585.53868,3840.86192155
1123066.85055,1778588.25267,3840.83560273
1123068.47588,1778586.37132,3840.87344028
1123068.48456,1778590.85025,3840.80811659
1123057.75804,1778601.6041,3840.38284194
1123057.45898,1778598.8672,3840.46402482
1123058.97605,1778601.34138,3840.43057673
1123055.90291,1778599.23981,3840.40171014
1123060.20578,1778600.92983,3840.47657674
1123060.56244,1778603.62236,3840.39848052
1123058.85631,1778603.94508,3840.33111909
1123055.61046,1778604.6904,3839.53005193
1123052.82753,1778601.91463,3839.52493318
1123054.10786,1778603.99819,3839.59277848
1123056.14265,1778606.09373,3839.61074864
1123057.64315,1778606.59249,3839.53960649
1123054.51464,1778602.74675,3839.46521463
1123057.24571,1778605.20075,3839.46589129
1122972.26558,1778367.7012,3840.48288551
1122969.50774,1778367.36234,3840.44873764
1122970.5534,1778363.63829,3840.4828508
1122972.24908,1778362.62462,3840.50781505
1122974.17459,1778366.80415,3840.51033952
1122973.62586,1778372.10025,3840.47816352
1122970.99053,1778371.36113,3840.44651261
1123001.57862,1778470.99199,3840.61236644
1123000.19486,1778466.26309,3840.60840235
1123001.88825,1778466.06815,3840.67217988
1123003.26742,1778470.80138,3840.67601173
1123003.04525,1778474.38406,3840.6318902
1123001.80261,1778474.38406,3840.58205267
1123000.01701,1778470.9946,3840.546192
1122949.1615,1778375.85398,3839.98890924
1122949.19689,1778370.65315,3840.04600006
1122947.45218,1778371.55609,3839.99110429
1122941.86563,1778386.05955,3839.60719471
1122940.24544,1778381.70799,3839.60860035
1122941.79972,1778381.70577,3839.67519395
1122943.46487,1778386.00375,3839.67298495
1122943.5801,1778390.29799,3839.60398504
1122942.02576,1778390.28866,3839.53714487
1122940.3557,1778385.9966,3839.5395553
1122938.93677,1778385.79867,3839.46972804
1122937.41335,1778381.2958,3839.46884201
1122938.78278,1778381.57814,3839.53995139
1122940.56063,1778390.15769,3839.46832084
1122939.12561,1778390.06009,3839.38908397
1122937.56303,1778385.66206,3839.38898138
1122945.59233,1778371.77939,3839.93616712
1122944.03204,1778367.2624,3839.94017976
1122945.79635,1778367.19768,3839.99243239
1122947.11247,1778376.3148,3839.92740058
1122945.29978,1778376.75342,3839.86780958
1122943.66092,1778372.39739,3839.86915688
1122938.71692,1778372.77903,3839.67467928
1122937.28762,1778368.13677,3839.67185381
1122938.78444,1778368.22355,3839.73979027
1122940.26751,1778372.78034,3839.74133063
1122940.21913,1778377.29963,3839.67576847
1122938.71311,1778377.23468,3839.60816205
1122937.26341,1778372.629,3839.60578332
1122818.23144,1778265.07457,3841.45642093
1122820.2402,1778265.64487,3841.51645574
1122819.47274,1778260.86846,3841.47536277
1122818.50855,1778269.47736,3841.48034246
1122816.96732,1778264.79612,3841.39584588
1122817.02607,1778269.47736,3841.41494725
1122817.75728,1778260.10648,3841.40579801
1122934.30537,1778269.226,3839.52064542
1122931.36039,1778269.36001,3839.54855402
1122932.81432,1778273.77787,3839.52383445
1122933.2509,1778264.94549,3839.54212009
1122936.22958,1778265.12107,3839.5060661
1122936.44997,1778270.49534,3839.49034662
1122935.35601,1778273.93185,3839.49548164
1122820.0091,1778265.29286,3840.0501465
1122821.95084,1778265.02286,3840.09653468
1122821.15802,1778260.57711,3840.0634557
1122820.60035,1778268.94413,3840.07740738
1122817.86893,1778265.21218,3840.00178469
1122818.68716,1778269.47736,3840.03454846
1122818.97701,1778259.98498,3840.01158599
1122812.04221,1778260.56837,3838.79348659
1122812.40693,1778261.13212,3838.85087683
1122812.05959,1778255.90714,3838.79187712
1122811.41499,1778264.49672,3838.80205961
1122811.3666,1778259.73238,3838.73778469
1122810.09388,1778264.95772,3838.72768186
1122809.93585,1778260.19328,3838.66431434
1122808.31544,1778264.38771,3838.66841292
1122808.77075,1778255.92886,3838.6463801
1122810.96158,1778256.11388,3838.71418921
1122807.33344,1778261.38243,3838.63314789
1123125.0923,1778332.49417,3836.26735898
1123121.98873,1778332.46441,3836.26834766
1123123.56795,1778330.34326,3836.31616889
1123126.31655,1778330.09172,3836.31114743
1123128.32363,1778332.01086,3836.25502386
1123125.13543,1778335.91121,3836.18438398
1123123.547,1778334.3867,3836.22580431
1123126.6968,1778334.13001,3836.22195402
1122994.27016,1778474.67811,3839.7951311
1122992.76422,1778470.07078,3839.79538315
1122993.97252,1778473.27118,3839.86256506
1122995.42532,1778477.84212,3839.86256506
1122995.76178,1778479.31768,3839.79490923
1122993.75323,1778473.49561,3839.72893025
1122995.24187,1778478.02827,3839.72893025
1122993.63089,1778472.11935,3838.9271214
1122992.48514,1778470.47773,3838.99644817
1122994.40974,1778474.65139,3838.99443529
1122992.19494,1778469.1466,3838.9271214
1122995.04906,1778475.18536,3838.9271214
1122994.74225,1778473.4879,3838.86250302
1122992.86845,1778469.56737,3838.85892533
1123101.80078,1778408.46158,3834.142522
1123100.05079,1778412.79164,3834.13301419
1123099.96334,1778407.71507,3834.16438551
1123101.21975,1778404.09227,3834.1565626
1123103.16641,1778403.20333,3834.12096902
1123104.08814,1778406.84175,3834.09900314
1123102.6648,1778411.55174,3834.11069809
1122797.33531,1778269.44129,3842.41031981
1122795.97841,1778265.05024,3842.40089605
1122798.09688,1778264.17182,3842.45924421
1122799.17687,1778269.49474,3842.45632416
1122798.76663,1778274.39404,3842.40768303
1122796.83428,1778274.88555,3842.34783412
1122795.36087,1778270.36594,3842.34628909
1122786.83166,1778282.43581,3841.86069412
1122786.73257,1778278.0895,3841.92942041
1122788.4402,1778282.39872,3841.92689778
1122785.14802,1778278.09945,3841.86275547
1123063.76663,1778591.84088,3838.85459722
1123062.12585,1778592.58775,3838.89131863
1123063.67877,1778594.71984,3838.92675114
1123060.50317,1778590.42,3838.85920042
1123065.59025,1778593.15392,3838.8694786
1123062.25815,1778589.06741,3838.80517552
1123065.25569,1778589.78016,3838.79411065
1123063.84208,1778580.15452,3838.60419566
1123065.27565,1778578.57379,3838.56698877
1123063.67036,1778576.39937,3838.53403698
1123066.83005,1778580.75948,3838.60262122
1123066.84782,1778576.43117,3838.52367881
1123066.85273,1778572.55808,3838.45650004
1123065.27565,1778574.53915,3838.49387358
1123063.77313,1778572.23626,3838.45847848
1123068.42546,1778574.67451,3838.49184313
1123070.22042,1778572.48379,3838.45777944
1123065.27565,1778570.40241,3838.4222899
1123066.85085,1778568.32573,3838.38622053
1123068.42546,1778570.45196,3838.42154652
1123126.68829,1778332.25849,3835.78502763
1123125.1219,1778333.99994,3835.8211258
1123126.73174,1778335.08088,3835.85796805
1123123.5144,1778332.3138,3835.77583424
1123128.6613,1778333.79065,3835.84079419
1123129.79592,1778331.78497,3835.78736061
1123125.14221,1778330.09377,3835.72627182
1123128.26524,1778330.03361,3835.72673288
1123027.47802,1778302.65914,3835.48942891
1123026.23992,1778304.67178,3835.53158171
1123026.32557,1778299.62617,3835.46768069
1123028.63363,1778301.06016,3835.44664024
1123028.73296,1778305.92766,3835.50841559
1123030.5945,1778304.68474,3835.4581897
1123001.45608,1778472.25883,3838.32576477
1122999.97532,1778471.22986,3838.38224005
1123001.78805,1778475.02161,3838.38146887
1122999.7315,1778469.1728,3838.33905317
1123003.18426,1778475.60394,3838.31607262
1123002.96002,1778473.50454,3838.27409373
1123001.12535,1778469.39648,3838.26819461
1123004.35543,1778473.73402,3838.20322559
1123005.76544,1778473.94689,3838.13271862
1123003.81858,1778469.36412,3838.12395709
1123002.53416,1778469.60467,3838.19770904
1123115.79705,1778265.88505,3833.10382108
1123114.09759,1778267.76435,3833.1397024
1123115.57157,1778268.48729,3833.18247222
1123112.90273,1778266.87814,3833.10230191
1123117.59235,1778266.8375,3833.16824014
1123118.60268,1778264.26948,3833.1139006
1123113.95797,1778264.83181,3833.04892834
1123116.98055,1778263.6412,3833.05659357
1123029.3689,1778294.27243,3834.70205261
1123028.96277,1778291.98471,3834.78214938
1123027.54792,1778291.15806,3834.71677388
1123031.14403,1778295.62021,3834.77251751
1123031.56049,1778297.27792,3834.72639325
1123028.31407,1778293.83962,3834.65080756
1123030.30634,1778297.0056,3834.65129099
1122988.99528,1778073.47964,3833.23210286
1122989.37791,1778068.89242,3833.24795069
1122989.90231,1778073.3934,3833.30398694
1122989.27226,1778078.2263,3833.24953583
1122988.64442,1778069.5213,3833.17409477
1122988.62855,1778078.05626,3833.17634531
1122988.54639,1778073.47964,3833.18082467
1123025.90312,1778307.58154,3834.22010921
1123024.82659,1778304.61574,3834.24221923
1123024.79993,1778309.09967,3834.17643206
1123027.00312,1778306.28667,3834.26833493
1123027.01913,1778310.73386,3834.19999139
1123028.74994,1778309.89926,3834.25500508
1123003.17115,1778461.87893,3837.9771606
1123001.69513,1778461.74765,3838.04607813
1123003.55992,1778465.84916,3838.05214391
1123001.06941,1778458.90882,3838.0078806
1123005.01681,1778466.00196,3837.98280707
1123003.02212,1778459.7463,3837.9346241
1123005.09224,1778462.97738,3837.90981276
1123006.63015,1778463.18107,3837.84150963
1123006.48641,1778466.13839,3837.91378544
1123004.54097,1778460.15579,3837.87248906
1123007.97332,1778466.25111,3837.8451981
1123006.05402,1778460.23001,3837.80429072
1123007.77312,1778463.30054,3837.79122554
1123019.6666,1778309.08173,3834.10458477
1123022.43149,1778309.97952,3834.12797262
1123021.17842,1778306.99892,3834.14455257
1123022.74271,1778305.47156,3834.18796584
1123024.32861,1778313.95307,3834.11258228
1123021.17842,1778312.22041,3834.08924003
1123022.37432,1778314.87862,3834.07837536
1123129.84661,1778075.64467,3832.34467389
1123128.24933,1778073.04073,3832.3553203
1123128.30045,1778078.1253,3832.32229431
1123131.06517,1778072.49362,3832.34910747
1123131.43446,1778077.97496,3832.31398271
1122991.00937,1778073.43574,3832.70511222
1122989.68546,1778073.48049,3832.77996928
1122990.77782,1778077.93413,3832.72968132
1122990.64134,1778069.02515,3832.72767503
1122992.19166,1778069.02515,3832.65895161
1122992.60541,1778073.44682,3832.64054355
1122992.33133,1778077.93413,3832.66088865
1122989.42296,1778064.57065,3832.84673765
1122989.05126,1778064.06718,3832.90511249
1122989.05264,1778069.16963,3832.84163894
1122989.99581,1778060.75164,3832.85679977
1122989.99626,1778065.26413,3832.78975058
1122991.01458,1778060.22918,3832.78150736
1122776.06755,1778290.9592,3840.21106493
1122777.23871,1778291.18871,3840.12871975
1122775.47616,1778287.16119,3840.12935231
1122774.35617,1778286.63949,3840.20825252
1122781.4008,1778284.96458,3839.78054893
1122780.21852,1778285.18823,3839.82735418
1122781.20415,1778287.93873,3839.85158209
1122779.17642,1778282.18725,3839.80644675
1122783.20444,1778288.02512,3839.79047423
1122780.86466,1778282.11254,3839.74087295
1122782.92759,1778283.88452,3839.71148823
1122784.74962,1778283.44399,3839.65741004
1122784.9434,1778287.16349,3839.72915413
1122782.15023,1778280.94448,3839.67542012
1122786.9356,1778286.39874,3839.67769668
1122783.36832,1778280.47164,3839.63083336
1122784.52586,1778279.34946,3839.57910327
1122786.6194,1778282.49732,3839.60257478
1122786.49211,1778278.87623,3839.52752328
1122783.73534,1778276.46248,3839.54176446
1122788.09302,1778281.16576,3839.55360419
1122789.31143,1778280.06997,3839.51834854
1122784.94322,1778275.93281,3839.49846366
1122786.11138,1778274.83757,3839.44572171
1122788.17596,1778277.54163,3839.47019461
1123007.58969,1778460.27858,3837.73653192
1123005.76717,1778456.14151,3837.73135007
1123008.94609,1778463.3809,3837.74025519
1123007.34135,1778456.14131,3837.66444351
1123009.15539,1778460.29167,3837.66935638
1122792.81773,1778276.38784,3839.42482086
1122791.24665,1778275.57055,3839.38830789
1122791.24841,1778278.0757,3839.46366785
1122793.96898,1778277.52216,3839.47843472
1122796.0522,1778274.71851,3839.46292125
1122794.57508,1778274.48554,3839.393095
1122791.23105,1778269.49992,3839.06109656
1122789.28127,1778265.54833,3839.05188535
1122789.72144,1778268.73918,3839.12800264
1122792.07878,1778271.5674,3839.12757361
1122793.14301,1778271.95735,3839.07657313
1122790.64212,1778265.8404,3838.98039571
1122792.72483,1778270.126,3838.99307356
1122795.52916,1778269.93067,3838.8523173
1122794.03972,1778270.27204,3838.92630202
1122795.87045,1778272.39994,3838.92354548
1122793.63557,1778266.01035,3838.84532976
1122797.41322,1778272.49378,3838.86543684
1122795.39613,1778265.73351,3838.7834198
1122797.55537,1778269.89584,3838.7920948
1123340.51618,1778207.36119,3834.7249693
1123341.66156,1778207.11445,3834.79757004
1123341.0682,1778202.88382,3834.78154376
1123341.49943,1778211.55064,3834.77997398
1123332.96497,1778198.19696,3834.52179996
1123331.04861,1778199.26529,3834.48260245
1123332.20203,1778202.65995,3834.48458698
1123334.29995,1778202.81316,3834.5259765
1123333.46552,1778207.18575,3834.4986712
1123331.23989,1778207.39377,3834.45888581
1123329.87276,1778202.68247,3834.45016137
1123289.19553,1778064.05175,3833.97555291
1123289.38285,1778059.32548,3834.03772957
1123288.20059,1778059.43766,3833.97331429
1123290.66066,1778064.77586,3834.04826662
1123290.10326,1778069.13802,3833.98946393
1123287.73792,1778063.85799,3833.90618498
1123288.77827,1778068.84022,3833.92080982
1123246.39348,1778403.55479,3838.85980669
1123244.44476,1778407.15576,3838.85248176
1123245.0469,1778403.81832,3838.92573483
1123246.97545,1778399.42063,3838.94009866
1123248.37219,1778399.19164,3838.86941693
1123245.83361,1778406.94257,3838.78158946
1123247.88072,1778402.82711,3838.79758027
1123249.70771,1778399.28918,3838.79115495
